Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
6.0,87.29757666,8175.683137999999,Environment,29.09919222,No,,Yes,Male,By_16:00,0.23001760699999999,0.32468887399999996,0.562212584,4.87602216,7.950671087000001,5.253939452,6700.0,83.11366555,502.4789847,3814.5490659999996,60047.31334,No,78938.0213,22.41604302,268.5401508,82.26671943,,90.0,Below_30,2.0,807.9941646000001,13.0,Public_or_other,Public_Sector,655.3343348999999,5.0,Yes,5096
6.0,1279.069866,56718.10546,Social,426.3566218,Yes,133.0297281,Yes,Male,By_16:00,0.071242105,0.081183068,8.960019711000001,3.6289531810000004,4.494896352,8.148523192,9889.0,43.39572578,113.5261919,1557.349664,14354.88145,Yes,17696.90855,10.65486705,648.2633392000001,20.34664105,182216.3256,70.0,45_and_up,3.0,180.9391698,9.0,Car,Industry_or_other,130.9252486,0.0,Yes,3215
1.0,1893.349681,53542.366519999996,Education,,Yes,84.83752428,Yes,Male,After_16:00,0.219602751,0.18106693399999998,3.920078368,1.144591663,2.832409567,2.683227744,4329.0,72.38638287,700.3745078,2249.124258,65391.78107999999,Yes,7197.4055260000005,26.4645897,486.56250819999997,42.32879179,398949.2294,100.0,45_and_up,2.0,810.9856474,,Motorcycle_or_truck,Public_Sector,344.3296759,0.0,No,2067
5.0,611.4590893999999,65842.56973999999,Healthcare,203.81969650000002,No,323.04321360000006,Yes,Male,After_16:00,0.868731466,0.142343335,8.826445215,4.026360952,3.674911053,9.544807305,7205.0,5.410697451,469.18922080000004,4168.810577,55424.367999999995,No,104356.9178,21.66077609,183.8088407,16.16541711,41756.28837,80.0,Below_30,3.0,724.0853963,12.0,Motorcycle_or_truck,Industry_or_other,539.0215524,0.0,No,2096
4.0,73.30158314,8513.002955,Financial,24.43386105,No,348.41005839999997,Yes,Female,After_16:00,0.510930643,0.5494493189999999,1.451261595,7.693067326,5.393574312,2.772469842,4477.0,53.01152239999999,382.59895439999997,4249.298493,48309.19414,No,121389.5688,19.56013687,192.1169775,68.4251705,631.4474267,60.0,Below_30,0.0,635.2302126000001,12.0,Car,Hightech,512.1002956,2.0,Yes,6604
3.0,408.7912912,44458.28905,Environment,136.2637637,No,326.2664103,Yes,Female,By_16:00,0.022911123999999998,0.347324801,7.283885905,2.745701475,3.390852849,1.161544975,6009.0,11.01971134,383.3806517,4029.425407,45336.74765,No,106449.7705,19.58010857,233.4379659,36.27391418,18714.07707,90.0,30-45,3.0,575.9250218,12.0,Foot_or_bicycle,Industry_or_other,396.51158839999994,0.0,Yes,2
7.0,1499.979891,284323.7337,Healthcare,499.99329689999996,Yes,568.655091,No,Female,After_16:00,0.995260673,0.806261736,5.481332892,7.956543099,9.31132481,6.006593447999999,9322.0,99.95586309,315.80130160000004,6318.153513,46268.23562,Yes,323368.6125,17.77079913,196.70513480000002,33.05177779,250503.2903,80.0,30-45,1.0,587.5430924,14.0,Foot_or_bicycle,Public_Sector,492.9128236,1.0,No,8947
6.0,194.8243699,24724.66055,Military,64.94145664,No,380.72229710000005,Yes,Male,By_16:00,0.7704183859999999,0.168445055,2.812345512,1.209269345,9.379239436,2.73260898,6125.0,78.66952845,426.585241,4660.393453,50927.20031,Maybe,144949.4675,20.65394009,149.04030500000002,63.78592188,4292.334248,30.0,,0.0,646.5229027,5.0,Public_or_other,Public_Sector,449.0479121,0.0,No,1304
3.0,123.9057498,10170.56877,Social,41.30191659,No,246.2493175,Yes,Male,By_16:00,0.569993361,0.896040662,3.104976302,4.611192597,6.888107188999999,1.792226974,8832.0,55.88218342,476.68570660000006,3415.8645880000004,55999.52601,No,60638.72637999999,21.83313323,271.8525,,1757.1502309999998,70.0,45_and_up,4.0,750.9992652000001,12.0,Foot_or_bicycle,Hightech,594.7143951,3.0,No,2827
6.0,440.79172630000005,61732.11625,Financial,146.9305754,No,420.14479339999997,Yes,Male,By_16:00,0.8905072140000001,0.778361735,7.47735746,5.67290978,4.622367328999999,2.716400195,5883.0,94.98730004,397.91414219999996,4997.276218,49182.20849,No,176521.6474,19.94778539,141.28216709999998,,21745.524569999998,60.0,45_and_up,0.0,622.0201557999999,12.0,Motorcycle_or_truck,Student_or_Unemployed,443.765897,0.0,No,320
3.0,622.4466504,86431.45758,Healthcare,207.4822168,No,,Yes,Male,By_16:00,0.643372681,0.621408716,7.718176129,6.496421664,6.057096538,7.466948004,9507.0,74.11142741,372.3790094,4910.48648,49079.30029,No,173532.9361,19.29712438,155.5401752,91.58868217,43266.352510000004,80.0,30-45,2.0,642.1732007999999,10.0,Public_or_other,Hightech,530.7496154,0.0,No,4672
8.0,117.99304240000001,10752.35123,Healthcare,39.33101414,No,273.380981,Yes,Male,By_16:00,0.9195571109999999,0.22524434899999998,7.753729995,5.178516991,9.244703536,8.979361039,4525.0,0.057816667999999995,511.8067448,3757.4233,60338.05726,No,74737.16079,22.62314622,267.2337586,1.667366643,1596.259687,80.0,45_and_up,3.0,808.5302771,11.0,Public_or_other,Industry_or_other,641.1322173,1.0,Yes,6386
1.0,414.6965644,49660.943589999995,Healthcare,138.2321881,No,359.2574513,Yes,,After_16:00,0.408090385,0.111021533,,8.430015945,6.245280125,9.463123244,7198.0,3.9025895530000003,420.5401938999999,4433.6549,49768.30835,No,129065.9163,20.50707668,173.99930319999999,60.15581565,19256.37002,80.0,45_and_up,3.0,632.188358,7.0,Motorcycle_or_truck,Public_Sector,435.5528767,0.0,No,2411
1.0,292.7836858,52796.087530000004,Healthcare,97.59456193,No,540.9736617000001,No,Male,After_16:00,0.9172240209999999,0.676651966,0.40844427899999997,4.490405319,4.733319161,4.240290967,6231.0,25.03361169,449.9595465,6309.65571,56949.61987,No,292652.5026,21.21224992,65.62826244,53.62041607,9632.293081,80.0,45_and_up,2.0,714.632782,8.0,Motorcycle_or_truck,Public_Sector,511.14364810000006,0.0,No,6734
7.0,341.1022588,,Financial,113.70075290000001,No,384.77951210000003,Yes,Female,After_16:00,,0.871260549,2.694118589,1.843594327,3.303818128,7.965006512,5170.0,32.39479396,415.7449175,4679.284956,51662.83111,No,148055.2729,20.38982387,143.6049471,77.88849412,13051.56197,60.0,30-45,1.0,670.5176379,12.0,Foot_or_bicycle,Industry_or_other,515.7385218999999,0.0,Yes,4433
1.0,240.09595869999998,35002.81252,Other,80.03198624,No,437.3602877,Yes,Female,After_16:00,0.441298985,0.408654144,7.271724248,2.11993813,7.393746513,3.736165175,3011.0,8.31728226,365.37991800000003,5104.362713,48482.45737,Maybe,191284.0212,19.1149135,149.1180315,61.42070128,6495.150807,50.0,45_and_up,2.0,629.4679341,9.0,Public_or_other,Hightech,513.7799583999999,0.0,Yes,7665
5.0,200.590255,24502.05492,Other,66.86341832,No,366.4493312,Yes,Female,After_16:00,0.710100842,0.83268607,7.926093081,0.65525136,1.748269624,7.721017627,5318.0,43.77549656,480.05866610000004,4624.610643999999,56851.00374,Maybe,134285.1123,21.91024112,138.5798015,77.86384858,4547.5801280000005,50.0,30-45,3.0,734.2775548999999,10.0,Foot_or_bicycle,Hightech,531.1596445,1.0,Yes,6066
4.0,937.5384556,143676.479,Social,312.5128185,No,459.74587429999997,Yes,Male,By_16:00,0.20286872,0.058272399,2.7884837239999998,5.950440887999999,5.860569837999999,9.923101997,8313.0,60.23024693,446.2994687,5490.05768,55345.16782,No,211366.2689,21.12580102,68.58908957,70.73560171,97986.77456,70.0,Below_30,5.0,704.7208584,12.0,Car,Public_Sector,514.1534981000001,0.0,No,8431
7.0,1291.01701,32537.69387,Education,430.3390033,Yes,75.60944655,Yes,Male,By_16:00,0.63709693,0.46999526399999997,5.500616268,4.329519549,3.2434338910000005,8.432123906000001,4989.0,20.93189622,217.91553190000002,1191.9255289999999,32764.88587,,5716.788407,14.76196233,521.474101,13.47335987,185631.9968,100.0,45_and_up,3.0,509.03889560000005,14.0,Public_or_other,Hightech,610.7079446,0.0,No,7489
2.0,1019.0179400000001,140612.9194,Environment,339.67264680000005,No,413.9659779,Yes,Female,By_16:00,0.294379946,0.960340532,7.6309883570000006,2.026902826,4.966851366,0.978303123,7476.0,19.21631035,369.9376857,4879.535151,50060.51923,No,171367.8309,19.23376421,177.0465323,6.014670059,115727.1796,90.0,Below_30,,666.2553573,14.0,Foot_or_bicycle,Industry_or_other,583.8296847999999,1.0,No,5249
9.0,491.8398557,67529.68199,Foreign_Affairs,163.9466186,No,411.9004258,Yes,Male,By_16:00,0.545862745,0.315200605,2.092260097,0.83026201,9.570461544,3.257877722,6045.0,15.20083377,432.94823949999994,4984.900737,51152.962739999995,Maybe,169661.9607,20.80740829,140.3831988,66.84471546,27052.440360000004,40.0,30-45,2.0,637.6868568,8.0,Motorcycle_or_truck,Hightech,413.6867973,2.0,Yes,268
8.0,341.24480889999995,34651.272039999996,Education,113.7482696,No,304.6312014,Yes,Male,By_16:00,0.26818876,,1.7247702790000001,2.358931412,1.743976073,5.044892088,3361.0,66.10891165,382.9589587,3812.2299310000003,45499.63921,No,92800.16887000001,19.56933721,241.0402173,64.49635378,13062.417109999999,100.0,Below_30,2.0,585.652098,9.0,Foot_or_bicycle,Hightech,421.0518301,0.0,Yes,7648
4.0,351.5184905,52332.08859,Healthcare,117.17283020000002,No,446.62306540000003,Yes,Male,By_16:00,0.134073702,0.664278073,3.325792688,7.162162737999999,7.576511919,9.168421566000001,6743.0,29.9650918,365.7539335,5197.738521,48044.18675,No,199472.1625,19.12469434,145.09055790000002,16.66095261,13856.64496,80.0,30-45,1.0,617.1295414,12.0,Motorcycle_or_truck,Student_or_Unemployed,486.5773895,0.0,Yes,5086
10.0,779.3477025000001,115073.6425,Education,259.78256749999997,No,442.961372,Yes,Female,By_16:00,0.8924359740000001,0.101734381,9.445370461,5.641508093,7.529718352000001,,3585.0,49.56584815,411.9298256,5253.473371,50025.47093,No,196214.7771,20.29605444,135.1527669,84.76839473,67756.76495,100.0,Below_30,4.0,622.4404055,9.0,Motorcycle_or_truck,Hightech,414.81485039999995,0.0,Yes,6939
4.0,162.4953299,22977.33351,Healthcare,54.16510997,No,424.2091176,Yes,Female,By_16:00,0.317631928,0.279748708,9.447438109,4.738593928,4.23170632,6.856354633,5115.0,93.85430689,411.4105716,5064.912319,50210.169030000005,No,179953.3755,20.28325841,131.80728349999998,14.75499868,2998.024248,80.0,30-45,2.0,631.9462587999999,13.0,Foot_or_bicycle,Student_or_Unemployed,438.5116653,1.0,No,9847
4.0,42.76521881,6200.0823310000005,Environment,14.25507294,No,434.93866060000005,Yes,Male,After_16:00,0.041940233,0.292438282,9.758284392,5.322660345,6.841071539,1.486592675,4547.0,39.50318915,489.8717835,5329.130173,59850.168229999996,No,189171.6385,22.13304732,101.1644944,21.88145234,227.46217740000003,90.0,Below_30,3.0,772.7799565,11.0,Public_or_other,Hightech,576.8029705,1.0,No,5472
10.0,279.7429337,30717.44796,Military,93.24764458,No,329.4179504,Yes,,By_16:00,0.075798673,0.7548624270000001,0.233429689,2.0648827169999997,6.248543607,8.971452871,4722.0,92.73229095,,4230.13998,54517.26417,Maybe,108516.186,21.632850899999998,173.5636921,9.989452246,8798.370864,30.0,Below_30,2.0,703.6618344999999,5.0,Foot_or_bicycle,Industry_or_other,499.07565020000004,2.0,No,5178
10.0,1173.465751,183015.7534,Financial,391.1552502,Yes,467.8852024,Yes,Male,By_16:00,0.8847744259999999,0.371688134,2.8853700680000003,9.083679249,2.572868711,5.872673917999999,3941.0,52.92282077,383.7230496,5446.298124,45319.61845,Yes,218916.5627,19.58885013,,23.28413811,153403.585,60.0,30-45,2.0,537.0898308999999,8.0,Car,Industry_or_other,289.90113219999995,4.0,Yes,5450
2.0,445.7165988,54383.53395,Healthcare,148.5721996,No,366.0411173,Yes,Female,By_16:00,0.473624471,0.055300777999999995,8.378466682,6.452695662000001,,7.956039135,8865.0,58.55746933,407.7058953,4475.822964,50448.484860000004,No,133986.0996,20.19172839,162.7445024,94.77670458,22232.2707,80.0,Below_30,2.0,655.9158141,13.0,Foot_or_bicycle,Public_Sector,504.7527933999999,0.0,No,5535
7.0,488.1100983,116818.0493,Environment,162.70336609999998,No,717.981761,No,Male,By_16:00,0.971073258,0.79172413,1.789170299,5.42335222,6.4635825879999995,3.731022882,9681.0,73.72937566,627.6029046,8435.023419,73583.38902999999,No,515497.8091,25.052004,252.9922437,80.02323699,26645.08871,90.0,45_and_up,0.0,879.4552843,8.0,Foot_or_bicycle,Hightech,485.6289881,0.0,No,2489
8.0,296.6691372,49449.43152,Other,98.88971241,No,500.0462669,No,Male,By_16:00,0.482588046,0.23372467,1.200695597,8.773189347999999,8.229574426000001,4.888908616,6556.0,5.900233844,449.37157379999996,5899.205816,54966.61188,Maybe,250046.26899999997,21.19838611,66.28138016,79.00243152,9888.064933,50.0,45_and_up,3.0,683.0499006,10.0,Foot_or_bicycle,Hightech,457.2217149,1.0,Yes,9580
7.0,406.38255160000006,65812.1923,Social,135.4608505,No,485.8392077,Yes,Male,By_16:00,0.770249608,0.079148687,2.9860590719999998,6.522216427,0.194880783,,8742.0,21.49884666,449.84780159999997,5758.08768,55529.06005,No,236039.7357,21.20961578,52.96823296,24.25526613,18495.102880000002,70.0,45_and_up,2.0,698.7071463999999,8.0,Public_or_other,Industry_or_other,490.5204085,1.0,No,3900
6.0,238.7593503,36353.6205,Foreign_Affairs,79.58645011,No,456.7815307,Yes,Male,By_16:00,0.380240032,0.903272028,2.271368911,9.68278347,2.998167521,3.0743634889999996,5428.0,15.90979712,470.601768,,53966.14685,Maybe,208649.3668,21.69335769,138.3930169,97.47229656,6423.589491,40.0,30-45,4.0,655.1484266,9.0,Public_or_other,Student_or_Unemployed,371.85736460000004,0.0,No,8292
10.0,879.3245537,146647.2103,,293.1081846,No,500.31769169999995,No,Male,By_16:00,0.020512979,0.192605437,3.320940423,6.9399111510000004,1.432204363,,8582.0,14.27234234,371.2260257,5745.628968,47907.71022,No,,19.26722673,150.59504040000002,80.7613675,86215.51604,100.0,Below_30,3.0,595.0966575,10.0,Motorcycle_or_truck,Industry_or_other,421.9229303999999,0.0,Yes,1946
10.0,264.4812277,41019.83166,Environment,88.16040923,No,465.2863119,Yes,Male,By_16:00,0.20950312899999998,0.880014046,4.339526163,9.936739993,8.376636445,7.484619832000001,4962.0,42.72408867,415.64357939999996,5484.150277000001,50250.27842,No,216491.35199999998,20.387338699999997,138.96129019999998,69.86401682,7870.418165000001,90.0,Below_30,,618.1931736,9.0,Car,Services_or_Retail,395.17064189999996,0.0,No,6248
1.0,68.87773586,8992.18778,Education,22.95924529,No,391.6586834,Yes,Male,By_16:00,0.130210181,0.337291574,4.243352993,7.356809811000001,7.195983541,4.01621968,4533.0,44.65893512,407.7599492,4732.106732,50698.17115,No,153396.5243,20.19306686,142.3320631,62.89669985,560.0861894,100.0,45_and_up,5.0,654.3928137999999,13.0,Foot_or_bicycle,Student_or_Unemployed,496.48598250000003,0.0,Yes,1368
6.0,1308.9973320000001,162547.9903,Social,436.3324438,Yes,372.5324408,Yes,Female,After_16:00,0.203685225,0.24756456899999998,5.27421992,6.093384286,9.966578707,4.488865635,4013.0,31.83041064,494.92318550000005,4715.170779,58434.05506,Yes,138780.4194,22.24686912,134.8748894,72.81730026,190832.33399999997,70.0,45_and_up,3.0,754.5786486000001,9.0,Motorcycle_or_truck,Hightech,543.7890751,0.0,No,4958
8.0,369.54864310000005,53652.08615,Other,123.18288100000001,No,435.5482328,Yes,Female,By_16:00,0.672655364,0.9775817090000001,2.8932934439999998,6.549482717999999,2.816576418,4.030051304,8409.0,,332.0844267,5019.651181,42999.087269999996,Maybe,189702.2631,18.22318377,209.5259494,27.67310571,15307.20506,50.0,Below_30,2.0,538.6919633,10.0,Public_or_other,Student_or_Unemployed,392.5223119,1.0,No,8308
3.0,686.7904217,99033.1261,Healthcare,228.9301406,No,,Yes,Female,By_16:00,0.230473652,0.409044545,3.4786579410000003,1.4932453940000001,9.065357987,4.62836798,7208.0,2.126956382,374.31341499999996,5074.537165,47959.977080000004,No,187135.0022,19.34718106,147.21482859999998,73.41956359,52647.9394,80.0,45_and_up,1.0,611.8989227999999,10.0,Foot_or_bicycle,Public_Sector,463.5154919,0.0,No,7126
5.0,1050.617568,85529.04888999999,Social,350.2058561,Yes,244.2250676,Yes,Male,By_16:00,0.449135493,0.039196555,9.032422076,0.532268786,4.720117631,6.500151276,6247.0,98.8090164,553.8628699,3549.9764159999995,62087.224689999995,Yes,59645.88366,23.53429136,277.25291630000004,96.99630437,123004.3475,70.0,45_and_up,2.0,819.1245015,9.0,Public_or_other,Services_or_Retail,592.4508237000001,0.0,Yes,4528
7.0,1761.4262609999998,167907.8422,Healthcare,587.1420869,Yes,285.9748022,Yes,Female,By_16:00,0.26550356399999997,0.768559045,6.091988026,3.849709551,0.723145371,3.500567873,6917.0,72.80767199,365.99464489999997,3591.7373119999997,35074.24264,Yes,81781.58751,19.13098651,524.2523901000001,40.96988766,345332.9722,80.0,45_and_up,1.0,378.27743039999996,12.0,Motorcycle_or_truck,Services_or_Retail,40.56953953,2.0,No,9059
6.0,350.2667059,49442.18599,Other,116.7555686,No,423.46747630000004,Yes,Female,By_16:00,0.882174663,0.6399251,6.65901528,9.112946801,5.084413748999999,1.315450242,3501.0,27.78908906,377.4950148,4989.664793,49168.190969999996,Maybe,179324.7035,19.42923094,144.9211554,75.99019797,13758.618369999998,50.0,30-45,5.0,637.9540586,9.0,Motorcycle_or_truck,Hightech,511.7235952,4.0,No,1749
8.0,739.5415872000001,108463.4625,Education,246.5138624,No,439.9893029,Yes,Male,After_16:00,0.660355366,0.94444995,6.812691544,5.30765787,2.539542825,4.083246321,7342.0,80.58029723,430.98565210000004,5261.8643329999995,54797.603989999996,No,193590.5867,20.76019393,108.41214340000002,91.62108428,61025.598210000004,100.0,45_and_up,1.0,710.9932709,15.0,Motorcycle_or_truck,Hightech,558.2145073,0.0,No,6098
1.0,670.7981865,89523.70636,Financial,223.5993955,No,400.37543999999997,Yes,Female,By_16:00,0.35974485799999995,0.08947069199999999,7.816664563,3.903315375,7.983299596,3.411292187,4619.0,29.08016411,427.6758175,4859.106035,50344.06869,No,160300.49300000002,20.68032441,155.27319609999998,95.00149,50230.28906,60.0,Below_30,4.0,627.6331887,10.0,Car,Public_Sector,405.3748177,0.0,Yes,7
6.0,156.9743568,15109.997309999999,Financial,52.32478558,No,288.7732295,Yes,Male,After_16:00,0.996560337,0.808872757,2.797964965,9.395175737,9.624590569,1.9665918619999998,9820.0,21.54651368,499.906414,3887.545123,60412.97758,No,83389.97806000001,22.35858703,273.92322,40.34074384,2800.2079719999997,60.0,Below_30,0.0,815.9956946000001,9.0,Motorcycle_or_truck,Industry_or_other,674.4051981,0.0,No,1465
5.0,278.309973,26571.02511,Social,92.769991,No,286.4183215,Yes,Female,By_16:00,0.293303741,0.537706435,4.717606031,2.546127541,3.591605884,9.868037603,9686.0,7.293484686,483.4960984,3831.1754119999996,57511.83349,No,82035.4549,21.98854471,239.49414700000003,54.07210786,8709.041221,70.0,30-45,2.0,767.3325415,10.0,Car,Industry_or_other,607.0884415,2.0,Yes,7096
8.0,443.02411320000004,,Healthcare,147.6747044,No,353.89856119999996,Yes,Female,After_16:00,0.45015588700000003,0.076029957,6.106016864,1.498021218,0.763446023,5.453366947,5651.0,66.37457046,328.6652463,4196.316105,43496.984710000004,No,125244.1916,18.12912701,225.5789132,6.713857781000001,21965.493019999998,80.0,45_and_up,2.0,574.3948706,12.0,Public_or_other,Services_or_Retail,486.41258560000006,2.0,No,2211
3.0,1027.34263,107404.9464,Healthcare,342.4475434,No,313.6391206,Yes,Female,By_16:00,0.412213228,0.726515934,2.789638306,1.227908982,1.191942976,8.809604051,4477.0,21.69290797,382.03000610000004,3900.451218,49173.77095,No,98369.49798,19.54558789,233.7378508,40.25062562,117622.7675,80.0,45_and_up,3.0,663.8758178999999,9.0,Motorcycle_or_truck,Services_or_Retail,577.3698007,1.0,Yes,7923
3.0,1553.870842,234816.6707,Education,517.9569473,Yes,453.35171560000003,Yes,Male,By_16:00,0.6869470390000001,0.319226878,4.687291866,7.204071889,0.155528309,5.430420805,,76.07111058,424.9874748,5383.492106000001,51468.596939999996,Yes,205527.7781,20.61522435,116.22810179999999,75.94916678,268807.3562,100.0,45_and_up,3.0,640.0547637999999,15.0,Public_or_other,Industry_or_other,424.46172970000003,0.0,No,6109
8.0,302.53848619999997,50831.9332,Healthcare,100.84616209999999,No,504.05421629999995,No,Female,After_16:00,0.468057244,0.81591153,3.148861513,3.989481011,5.465029303,4.170952095,5804.0,31.56170603,437.65222069999993,5915.846605,54119.299960000004,No,254070.65300000002,20.92013912,75.18227324,46.58945149,10280.79457,80.0,45_and_up,2.0,673.3837381,8.0,Public_or_other,Industry_or_other,458.1826357,1.0,No,3851
2.0,697.4370534,102933.7906,Education,232.47901780000004,No,442.76593899999995,Yes,Female,After_16:00,0.641494814,0.9082508090000001,7.938770065,5.37527658,4.463950929,9.596548295,,62.15817092,495.8789119,5419.417214,58973.074120000005,No,196041.6767,22.26833878,58.62124307,54.10401174,54288.97274,100.0,30-45,1.0,746.5619667999999,12.0,Public_or_other,Public_Sector,511.98870439999996,0.0,Yes,3663
6.0,385.1032153,73125.15276,Healthcare,128.3677384,No,569.6536658,No,Female,By_16:00,0.46062953700000003,0.893316406,2.22407562,3.648492384,7.412422996,2.566192364,7860.0,5.5672088870000005,443.4753643,6583.487386,55999.8614,No,324505.2989,21.05885477,94.21150274,63.81792212,16616.644,80.0,Below_30,1.0,691.6958019,8.0,Foot_or_bicycle,Student_or_Unemployed,471.20521490000004,0.0,No,4811
4.0,87.98271559,19790.04084,Healthcare,29.32757186,No,674.793022,No,Male,After_16:00,0.28901947699999997,0.529935676,2.451736692,6.495698432,0.091647399,0.756896415,7264.0,31.70690269,612.5014382999999,7972.933096,71974.26411,No,455345.6225,24.748766399999997,207.8681977,62.24534516,899.4340432,80.0,Below_30,2.0,868.7885896,7.0,Motorcycle_or_truck,Student_or_Unemployed,500.1159859,0.0,No,1860
6.0,468.01138139999995,73262.29721,Financial,156.0037938,No,469.61868960000004,Yes,Female,By_16:00,0.030461025,0.268087545,6.002872518999999,5.2562884610000005,,9.651691059,3157.0,52.29971386,415.7894891,5527.765874000001,53972.48402,No,220541.7136,20.39091683,104.18682220000001,87.12563709999999,24503.187469999997,60.0,30-45,4.0,697.820391,10.0,Motorcycle_or_truck,Services_or_Retail,553.2959638,1.0,Yes,6077
7.0,743.2281931,107815.0449,Financial,247.742731,No,435.18953889999995,Yes,Female,By_16:00,0.047763442,0.561571527,6.163997952999999,3.747561402,2.128299735,9.183431424,8535.0,46.02802391,453.480687,5258.856763000001,53674.57877,No,189389.9348,21.29508598,103.10023620000001,66.26234779,61634.20351,60.0,45_and_up,2.0,668.9972602999999,12.0,Motorcycle_or_truck,Hightech,434.6913761,2.0,No,1801
7.0,443.69555779999996,104000.946,Financial,147.89851930000003,No,703.191259,No,Female,After_16:00,0.153069404,0.78265822,6.648420829,0.482750959,6.002736412999999,7.173782263,7618.0,42.12401153,671.2593138,8374.431218000002,77582.62371,No,494477.9467,25.90867256,266.3871635,71.82945905,22031.87052,60.0,45_and_up,3.0,933.7487517999999,7.0,Motorcycle_or_truck,Services_or_Retail,518.5924869,0.0,Yes,8443
6.0,251.07626519999997,29221.354610000002,Other,83.69208838,No,349.15312989999995,Yes,Male,After_16:00,0.606867293,0.7160838420000001,6.092976846,5.231182072,8.658046042999999,5.901668991,9947.0,90.61442115,376.88216869999997,4245.295636,47505.493630000004,Maybe,121907.9081,19.41345329,194.7436376,87.31376231,7098.0577459999995,50.0,Below_30,2.0,622.3552848999999,8.0,Public_or_other,Services_or_Retail,496.49204019999996,0.0,Yes,3488
4.0,1605.074691,234607.703,Social,535.0248968999999,Yes,438.4986649,Yes,Female,By_16:00,0.241066875,,6.6279690570000005,1.364069332,8.710885642000001,0.673257448,7395.0,65.49839741,411.54630039999995,5208.07925,49820.95081,Yes,192281.0792,20.28660396,140.02444219999998,63.92842296,286796.6652,70.0,45_and_up,2.0,619.5191341,12.0,Foot_or_bicycle,Services_or_Retail,410.55519449999997,0.0,No,4583
3.0,599.0325698,82130.91054,Education,199.6775233,No,411.3177548,Yes,Male,After_16:00,0.869682168,0.716485857,2.40153329,1.025170654,7.933601658,1.3123878979999999,6655.0,70.35260363,473.3087738,5059.795095,,No,169182.2954,21.75566073,103.87609,17.25192394,40080.79082,100.0,30-45,1.0,693.5869174,15.0,Foot_or_bicycle,Student_or_Unemployed,452.95449110000004,0.0,Yes,6434
2.0,219.73216609999997,20928.52258,Education,73.24405538,No,285.7368079,Yes,Female,By_16:00,0.831840585,0.9058227459999999,1.325014473,9.24929776,7.82946357,4.167410613,4561.0,5.211541802,531.0027692,3919.373617,62203.514970000004,No,81645.52338,23.04349733,261.3132549,99.03044233,5447.9357039999995,100.0,30-45,2.0,829.645036,16.0,Motorcycle_or_truck,Hightech,646.3377259,2.0,Yes,7448
9.0,330.93362110000004,55162.163570000004,Other,110.31120700000001,No,500.0594685,No,Male,By_16:00,0.9264788909999999,0.8838653609999999,3.085096097,0.668333531,5.387127362,1.280942231,4291.0,4.017391382,396.63849530000005,5793.871676,52270.4329,Maybe,250059.4721,19.91578508,105.97855349999999,96.9730068,12288.873609999999,50.0,Below_30,2.0,668.6836863,8.0,Car,Hightech,523.4061874,0.0,Yes,5171
10.0,447.06272479999996,43036.89563,Financial,149.0209083,No,288.79770049999996,Yes,Female,,0.09293247800000001,0.85627636,2.018104394,9.854105241000001,8.881944215,4.415237703,3384.0,89.01543741,344.14973860000003,3576.276482,41294.090769999995,No,83404.11183,18.55127323,286.6098724,,22366.25201,60.0,Below_30,1.0,531.0612906,6.0,Car,Public_Sector,384.8935116,2.0,Yes,3717
6.0,171.6731763,21120.532740000002,Healthcare,57.22439209,No,369.08269310000003,Yes,Male,After_16:00,0.029097791,0.291184807,6.695738512,9.213406281000001,3.446885226,6.2143045589999995,4128.0,16.08383146,505.32732860000004,4701.481588000001,59210.74507999999,No,136222.0343,22.47948684,138.1906705,28.54504953,3341.855442,80.0,45_and_up,1.0,763.6627132,11.0,Car,Student_or_Unemployed,543.9196962,2.0,No,1989
10.0,918.5827736,92032.71162999999,Healthcare,306.19425789999997,No,300.569685,Yes,Female,After_16:00,0.822968151,0.551906796,2.034503913,6.76796485,0.803697875,6.281259856,8300.0,56.37149585,363.99750739999996,,46808.70317,No,90342.13554,19.0787187,245.90821719999997,11.37512345,94071.1178,80.0,45_and_up,3.0,631.1159845,9.0,Motorcycle_or_truck,Public_Sector,546.9225187000001,0.0,No,5981
4.0,597.9760851,79169.85588999999,Social,199.32536169999997,No,397.1890743,Yes,Male,By_16:00,0.230491825,0.9499252290000001,,6.979825806,0.8752120659999999,7.965315622,3908.0,39.11334411,,4789.451751,50798.22903,No,157759.1607,20.21832101,137.6130007,12.64359385,39939.92518,70.0,30-45,2.0,654.2208052999999,10.0,Public_or_other,Industry_or_other,493.198888,0.0,Yes,2742
