Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
2.0,440.60163420000003,47792.27105,Financial,146.8672114,No,325.41144199999997,Yes,Female,After_16:00,0.38039180100000003,0.8185911440000001,7.379122432000001,6.116476292000001,0.677109293,2.248630298,4621.0,34.77229597,373.5765772,4001.267575,45192.97807,No,105892.6066,19.32812917,228.2322864,75.89563848,21726.845,60.0,45_and_up,4.0,581.2569632999999,6.0,Public_or_other,Student_or_Unemployed,424.99379919999996,2.0,No,9782
3.0,189.2677308,44102.37416,Healthcare,63.08924359,No,699.0474389999999,,Male,After_16:00,0.061137332999999995,0.693965925,8.359739024,4.220952007,7.189836595,2.278436425,9618.0,,621.6865891,8233.847568000001,72509.93631,No,488667.3219,24.93364372,234.7938256,61.63476252,4053.341901,80.0,30-45,3.0,866.1879506000001,7.0,Public_or_other,Hightech,473.53055300000005,0.0,No,1868
1.0,807.0899182999999,94938.19949,Environment,269.0299728,No,352.8907895,Yes,Male,After_16:00,0.488961023,0.73906753,5.669554295,2.422928319,9.704512302000001,1.280335132,7918.0,56.221023200000005,386.3783707,4301.664637,46375.85804,No,124531.9093,19.65650963,205.83557480000002,59.85935056,72656.15621,90.0,30-45,1.0,588.8218943,9.0,Car,Public_Sector,411.5845634,1.0,No,5772
10.0,181.9645332,17472.86476,Education,60.65484439,No,,Yes,Female,By_16:00,0.47503269200000003,0.7723803990000001,4.936336041000001,9.722351753,2.039276708,9.605494887,3390.0,4.706256022,485.1598352,3851.0235850000004,57856.56586,No,82984.55041,22.02634412,241.6096398,84.31015227,3749.664992,100.0,45_and_up,2.0,772.9852905,14.0,Motorcycle_or_truck,Hightech,615.0687993,1.0,No,3951
5.0,550.7789516,57394.5921,Environment,183.5929839,No,312.6186572,Yes,Female,After_16:00,0.6703262320000001,0.118254593,7.916914662000001,9.434613471,7.56855065,6.486833014,6566.0,67.73870224,,3853.4819090000005,43802.15475,No,97730.42486,19.06954819,249.1453338,73.28091997,33899.97671,90.0,45_and_up,1.0,562.8018132,9.0,Foot_or_bicycle,Industry_or_other,408.5140919,,Yes,7755
8.0,1066.712446,150141.9167,Social,355.5708153,Yes,422.2560183,Yes,Female,By_16:00,0.581387636,0.847015718,6.978182502,3.5974410110000004,3.506636473,3.3687063139999998,8618.0,37.10465406,0.479351089,4223.518885,,Yes,178300.145,0.692351853,550.7531774,96.84702596,126796.1755,70.0,45_and_up,3.0,401.9319658,10.0,Car,Industry_or_other,718.549896,0.0,Yes,3700
5.0,207.7216663,27994.656310000002,Social,69.24055542,No,404.3101062,Yes,Female,After_16:00,0.8528465270000001,0.38098296200000004,9.804535934,2.413104868,9.406838792,5.941724832999999,7986.0,84.42862625,429.82479000000006,4902.750642,52295.83243,No,163466.6619,20.73221623,120.3623294,71.73929557,4873.49507,70.0,Below_30,3.0,667.1989179,11.0,Motorcycle_or_truck,Public_Sector,479.85119249999997,2.0,Yes,6957
1.0,491.46812769999997,54987.54051,Financial,163.8227092,No,335.6527356,Yes,Female,By_16:00,0.49266363700000004,0.39322356700000005,7.344003257000001,1.530234294,5.147182469,4.03429796,6734.0,45.38084681,413.28551689999995,4183.09839,48869.868669999996,No,112662.7589,20.3294249,195.5239211,45.362357700000004,27011.70277,60.0,45_and_up,2.0,625.1076912000001,5.0,Foot_or_bicycle,Industry_or_other,439.17090470000005,1.0,Yes,5554
8.0,242.72752519999997,29065.23716,Education,80.90917507,No,359.23289460000007,Yes,Male,After_16:00,0.08890357199999999,0.34844647700000003,6.559397468999999,3.1141978989999997,1.440560627,4.687589495,9432.0,91.05572829,386.3643715,4365.05769,46604.6969,No,129048.2726,19.65615353,199.08504109999998,17.01049397,6637.203785,100.0,45_and_up,3.0,592.0987884,9.0,Public_or_other,Industry_or_other,416.8951291,0.0,Yes,5016
8.0,2058.401662,365365.0017,Education,686.1338875,Yes,532.498115,No,Female,By_16:00,0.35498586600000004,0.9922450999999999,0.030399323,9.874881012000001,5.653581589,6.892844813,9860.0,50.7168974,464.1327182,6253.246587,59688.873620000006,Yes,283554.2425,21.54373965,99.73894216,31.7826614,471475.8455,100.0,30-45,0.0,764.5733494,14.0,Motorcycle_or_truck,Student_or_Unemployed,587.2081831,0.0,Yes,4885
3.0,57.22551919,5926.055257,Environment,19.07517306,No,310.66849229999997,Yes,Female,After_16:00,0.03080333,0.7460255990000001,5.451903907,4.231660978,7.92343288,3.4541074839999997,4411.0,14.621413800000001,,3827.6194520000004,42926.161510000005,No,96514.91212000001,18.98597546,262.7183365,87.55751585,,90.0,Below_30,2.0,546.9529522999999,8.0,Motorcycle_or_truck,Public_Sector,382.9311307,1.0,Yes,432
9.0,353.5801004,46094.76495,Foreign_Affairs,117.8600335,No,391.0975044,Yes,Male,,0.32906894,0.376531578,0.40363864299999996,8.36429388,4.356079225,0.710184367,7554.0,40.02944855,417.10815539999993,4745.191355,51658.49984,Maybe,152957.2579,20.42322588,136.99815669999998,69.6937253,14018.84752,40.0,Below_30,3.0,667.5764346,8.0,Public_or_other,Hightech,506.1386885,1.0,No,3347
2.0,408.1119651,54165.52674,Social,136.0373217,No,398.1666653,Yes,Male,After_16:00,0.414156295,0.8554294029999999,5.116808217,1.1433920709999998,1.5238263109999999,5.357627838,4626.0,92.19900558,421.63053719999994,4824.927728000001,53575.722,No,158536.6934,20.53364403,145.63545449999998,66.57243918,18652.19021,70.0,30-45,4.0,703.554709,13.0,Public_or_other,Student_or_Unemployed,568.541118,0.0,Yes,6618
9.0,635.3941117,151764.4053,Environment,211.7980372,No,716.5524631,No,Male,By_16:00,0.8407063490000001,0.376501021,2.3407340469999998,5.6631127470000004,7.19946244,0.835758725,9710.0,56.95024929,662.1451879,8489.815007,77429.20513999999,No,513447.4324,25.73218195,272.626011,87.87788206,45080.20661,90.0,Below_30,4.0,934.4597902,10.0,Foot_or_bicycle,Industry_or_other,533.7477494,1.0,No,5030
8.0,502.9785405,53700.664789999995,Social,167.6595135,No,320.2959597,Yes,Male,After_16:00,0.198472465,0.751855314,1.15745089,6.348340553,6.915642906,3.80057652,7443.0,9.07236489,495.3481658,4193.655929,59708.80254,No,102589.5018,22.25641853,225.6212284,26.75326574,28287.371989999996,70.0,Below_30,1.0,796.0150749,10.0,Public_or_other,Student_or_Unemployed,636.3442593,,No,693
8.0,525.8540536,63846.34395,Social,175.2846845,No,364.2437109,Yes,Female,By_16:00,0.5901364,0.549077377,5.424345378,8.852300851,0.77530531,0.47603357399999996,6981.0,92.95795162,394.278507,4430.994122,,No,132673.4809,19.85644749,193.7247711,21.43099862,30910.00532,70.0,30-45,4.0,596.7708623,7.0,Foot_or_bicycle,Hightech,410.9916699,1.0,Yes,2227
3.0,782.616492,130802.3818,,260.872164,No,501.4041352,No,Female,After_16:00,0.146343939,0.6986846529999999,6.267301657000001,1.708161489,1.7470543369999998,4.393961283,4115.0,46.05823916,441.7904467,5897.6222450000005,54541.80274,No,251406.1068,21.01881173,68.3951429,12.41118663,68325.15812000001,100.0,30-45,1.0,679.8104396000001,10.0,Motorcycle_or_truck,Student_or_Unemployed,464.11724810000004,1.0,No,2728
9.0,472.74066619999996,40975.2966,Financial,157.5802221,No,260.028169,Yes,Female,By_16:00,0.32158917,0.896999329,5.989960569,4.372278659,4.790804596,8.814188866,7461.0,85.84630820000001,513.0076807,3626.297051,60673.4608,No,67614.64865,22.64967286,289.4960966,92.90445056,24999.1066,60.0,Below_30,2.0,818.4133703,10.0,Foot_or_bicycle,,661.4072815000001,0.0,No,4367
7.0,889.3268876,90597.04544,Healthcare,296.4422959,No,305.6144373,Yes,Female,After_16:00,0.457810394,0.710119394,4.6866497,6.822962894,7.8939411370000006,8.262067134,7489.0,58.35945415,389.8465182,3835.837409,48354.913960000005,No,93400.18428,19.74453135,224.3662788,78.76989327,88184.47708,80.0,Below_30,0.0,641.6786811000001,7.0,Car,Industry_or_other,520.5107419,0.0,Yes,8679
2.0,336.3312752,54058.05202999999,Foreign_Affairs,112.11042509999999,No,482.18577350000004,Yes,Male,By_16:00,0.649355307,0.08740528199999999,9.524870538,9.399445347999999,8.103329265,7.869669827999999,8926.0,98.27608571,445.2392615,5712.336258,54522.22033,Maybe,232503.1202,21.10069339,67.14217752,55.4695775,12690.857829999999,40.0,45_and_up,1.0,681.6713314,6.0,Foot_or_bicycle,Student_or_Unemployed,465.47483739999996,2.0,Yes,5015
2.0,399.8584077,46566.26175,Social,133.2861359,No,349.3706336,Yes,Female,After_16:00,0.019339778000000002,,1.976744421,5.402511262999999,5.988433659,4.594624613,9619.0,69.76431157,405.1401791,4303.9866950000005,48879.44288,No,122059.8396,20.12809427,182.94853080000001,59.47915176,17908.48016,70.0,30-45,1.0,628.4529587999999,7.0,Car,Services_or_Retail,457.7794683999999,0.0,No,4283
2.0,1578.428084,304346.3817,Environment,526.1426947,Yes,578.4483654000001,No,Female,By_16:00,0.465681378,0.4321937,6.229847632,7.69804416,5.591654591,6.908138401,6835.0,48.46262801,571.6957937999999,6927.875242,,Yes,334602.5115,23.91016089,141.7784513,76.60382567,277362.2779,90.0,45_and_up,4.0,775.4490509,13.0,,Student_or_Unemployed,406.1559998,0.0,No,5043
6.0,334.74317010000004,52066.76786,Social,111.5810567,No,466.6273057,Yes,Female,After_16:00,0.13900664199999999,0.532384093,6.807742058,6.581313337999999,6.757966354,1.8082369680000001,4168.0,15.86380845,435.90910729999996,5538.091272,53035.90785,No,217741.0424,20.87843642,90.92781175,84.52314627,12571.913270000001,70.0,Below_30,3.0,661.3834286,7.0,Motorcycle_or_truck,Industry_or_other,444.805003,2.0,No,153
10.0,199.3473424,32259.637339999997,Environment,66.44911412,No,485.4788175,Yes,Male,After_16:00,0.11131272699999999,0.544055105,0.617571587,6.496407337999999,0.424184038,2.201672157,3220.0,35.54565019,456.60107300000004,5767.990321,55838.04369,No,235689.6822,21.36822578,,0.619762694,4491.933881,90.0,30-45,3.0,699.8544552,9.0,Foot_or_bicycle,Student_or_Unemployed,480.7312155,0.0,No,4164
8.0,368.4274816,60785.39814,Education,122.8091605,No,494.95817639999996,Yes,Female,By_16:00,0.8937408170000001,,0.358577466,0.042404458,6.074638357,1.1004738790000002,6132.0,9.448739677,456.6625252,5862.906814,55527.322620000006,No,244983.5964,21.36966367,59.18992124,31.86584741,15214.89907,100.0,30-45,1.0,690.4927774,10.0,Foot_or_bicycle,Services_or_Retail,460.0013742,1.0,No,6364
6.0,136.755481,14143.17603,Environment,45.58516032,No,310.258337,Yes,Male,By_16:00,0.49883563200000003,0.5895255620000001,5.986529943,3.00814695,7.321643452000001,1.122181297,7805.0,60.91663924,497.82005719999995,4098.223484,59963.10256,No,,22.31188153,239.5569397,2.88327334,2133.592002,90.0,Below_30,3.0,802.1748908,15.0,Car,Public_Sector,646.2220111,0.0,No,811
1.0,1121.763561,154773.0639,Education,373.92118700000003,Yes,413.9189468,Yes,Male,By_16:00,0.10386155400000001,0.179391257,3.781025889,3.895819697,1.467957802,1.052246781,8042.0,83.65679628,548.9076936,5237.004855,56757.15842000001,Yes,171328.8945,23.42877917,266.5503767,42.74644102,140200.9753,100.0,30-45,1.0,661.6679676,13.0,Motorcycle_or_truck,Student_or_Unemployed,252.51829750000002,0.0,Yes,9779
10.0,350.9306598,37830.86355,Financial,116.97688659999999,No,323.4046028,Yes,Female,By_16:00,0.585994427,0.42643738200000003,0.614604021,1.886410124,3.6762016969999998,9.996805969,,87.36608897,408.00282860000004,4050.051686,,No,104590.5371,20.1990799,221.84715350000002,31.53571615,13810.56888,60.0,30-45,2.0,600.6381349,6.0,Public_or_other,Hightech,402.19025780000004,1.0,No,233
9.0,241.88039249999997,39392.659889999995,Environment,80.6267975,No,488.58023770000005,Yes,Female,After_16:00,0.10731803300000001,0.23365601800000002,7.1318687679999995,2.403419921,3.474108484,1.883519695,8828.0,2.046878985,436.22607310000006,5758.254524,53785.375089999994,No,238710.6487,20.88602578,76.10894378,,6591.307272999999,90.0,Below_30,1.0,671.4924722999999,9.0,Foot_or_bicycle,Services_or_Retail,460.06196550000004,3.0,Yes,1292
2.0,298.1401777,42918.67995,Healthcare,99.38005924,No,431.86410109999997,Yes,Female,After_16:00,0.09505284900000001,0.9337769709999999,0.955697224,1.987520994,4.151599396,9.59612564,6283.0,56.00796065,410.14004950000003,5138.92111,52546.978189999994,No,186506.6018,20.25191471,119.2830255,52.540058900000005,9985.776233,80.0,30-45,3.0,681.7490744,12.0,Foot_or_bicycle,Student_or_Unemployed,538.8732395,1.0,No,6944
1.0,351.8305256,62625.916970000006,Foreign_Affairs,117.2768419,No,534.0007113,No,Female,By_16:00,0.518955622,0.299390279,9.411939273,7.109807921,2.452523611,3.387038566,9857.0,91.35037942,405.132404,6150.2719210000005,51668.26682,Maybe,,20.12790113,115.9799807,59.35201144,13881.13448,,45_and_up,2.0,639.3162436000001,8.0,Public_or_other,Student_or_Unemployed,442.5940178,0.0,No,5092
10.0,755.1342419,79065.73035,Environment,251.71141400000002,No,314.1126145,Yes,Male,After_16:00,0.467199696,0.000904217,2.169553835,2.9947860239999997,4.1823544560000006,0.66519273,3922.0,18.65713529,489.1258454,4119.377836,59404.42815,No,98666.7346,22.11618967,238.6837809,86.74889517,63620.34733,90.0,Below_30,3.0,796.2863932999999,12.0,Car,Services_or_Retail,649.3237421,0.0,Yes,6998
10.0,491.0631892,79651.71902,Other,163.68772969999998,No,486.60775700000005,Yes,Male,After_16:00,0.459111062,0.6761805479999999,8.510036545,0.7818474879999999,4.739310462,2.6987159689999998,4485.0,87.17320131,408.9678045,5684.013179,51802.88239,Maybe,236787.1092,20.22295242,96.73714934,88.29384856,26967.360589999997,50.0,Below_30,3.0,651.7997597,7.0,Car,Hightech,470.1359199,1.0,No,9885
1.0,264.3641832,23265.53858,Education,88.12139441,No,264.01691370000003,Yes,Male,By_16:00,0.567486237,,6.32490814,6.553445936,4.827896668999999,5.704445913,3052.0,95.55851966,487.0106488,3614.1904340000006,57596.56091,No,69704.93071,22.06831776,262.8801364,68.82662412,7863.501548,100.0,30-45,3.0,772.263916,16.0,Public_or_other,Public_Sector,615.1052815,2.0,Yes,3291
7.0,364.1666667,55503.94678,Environment,121.3888889,No,457.24075139999997,Yes,Female,By_16:00,0.27248968100000004,0.312759167,0.132910847,6.047307441,7.166402792,3.872386669,4765.0,4.711755645,418.0953498,5408.598214,52385.92992,No,209069.1048,20.44738002,93.53398201,60.46806688,14866.651240000001,90.0,Below_30,4.0,664.7318283,12.0,Foot_or_bicycle,Services_or_Retail,485.4438768,1.0,Yes,99
5.0,514.7562901,67151.92959,Other,171.58543,No,391.3614902,Yes,Female,By_16:00,0.312031819,0.6633507829999999,6.191016532999999,,5.900159078,7.511011767,4680.0,32.98956482,420.54873939999993,4754.71238,53098.42909,Maybe,153163.816,20.50728503,146.00117980000002,44.75662517,29623.145230000002,50.0,Below_30,0.0,695.9209841,11.0,Public_or_other,Public_Sector,556.5819392999999,0.0,Yes,2041
7.0,1197.8918210000002,100854.5666,Healthcare,399.2972736,Yes,252.58015319999996,Yes,Male,After_16:00,0.732857868,0.010999196000000001,5.677870836,7.604680087,0.6880192690000001,1.724633691,,56.14484854,554.2145944,3634.230721,58119.91187999999,Yes,63796.7338,23.54176277,267.9581,84.43950233,159847.61,80.0,30-45,3.0,730.3311877,,Car,Public_Sector,412.5600748,1.0,Yes,5549
5.0,244.1519502,32710.641460000003,Other,81.3839834,No,401.92971760000006,Yes,Female,By_16:00,0.16972918899999997,0.78233779,4.686636606,2.69240486,6.272170546,7.601628751,6139.0,11.78907661,444.5663697,4908.429915,53978.31971,Maybe,,21.08474258,112.7068233,31.85345128,6714.736737,50.0,45_and_up,0.0,692.0462901000001,11.0,Motorcycle_or_truck,Student_or_Unemployed,503.48717120000003,0.0,Yes,7750
5.0,196.9125854,33514.612239999995,Military,65.63752848,No,510.60137419999995,No,Female,After_16:00,0.772375437,0.626345217,3.4227858230000003,8.392037584,,3.5556054089999996,8803.0,67.24388036,383.8940914,5873.801925,49289.07666,Maybe,260713.7634,19.59321544,135.8251804,66.95199253,4383.922673,30.0,45_and_up,3.0,611.7240803,7.0,Public_or_other,Industry_or_other,430.3185212,0.0,Yes,345
3.0,131.45694709999998,22180.45795,Financial,43.81898235,No,506.18377599999997,No,Male,By_16:00,0.601571558,0.641644914,8.844481558,1.541310281,7.285853839,3.9458785560000003,6190.0,,399.37023239999996,5860.578224,50661.80902,No,256222.0151,19.98424961,117.61116399999999,56.15983654,,60.0,Below_30,4.0,629.7704181,7.0,Motorcycle_or_truck,Hightech,439.43766280000006,0.0,Yes,2882
1.0,1629.307051,387538.0111,Healthcare,543.1023502,Yes,713.563495,No,Female,After_16:00,0.20254801,0.05682302400000001,3.973293889,5.009130903,3.8634940610000004,0.63905054,8938.0,65.42907858,649.4063215,8434.447593,70019.39074,Yes,509172.8614,25.48345192,355.5940205,88.7574577,295513.2651,80.0,45_and_up,2.0,784.8721607000001,12.0,Foot_or_bicycle,Industry_or_other,258.10024369999996,0.0,Yes,6168
6.0,166.1151003,23169.51167,Social,,No,418.4359814,Yes,Female,By_16:00,0.8418427059999999,0.29506440100000003,8.201296204,0.459707838,2.767299069,0.684680492,9643.0,15.87170037,465.7839595,5115.9277329999995,56884.20247999999,No,175088.6705,21.58202862,98.71390281,63.18362621,3131.396872,70.0,30-45,3.0,732.9638146000001,11.0,Car,Public_Sector,543.8293057999999,1.0,No,6076
6.0,394.74613339999996,35157.11451,Financial,131.5820445,No,267.1877813,Yes,Female,By_16:00,0.412596743,0.3858699,1.464471663,5.591226465,3.703280003,7.323882312,6223.0,15.79094271,477.48530439999996,3626.848422,57013.348020000005,No,71389.31046000001,21.85143712,263.13001260000004,45.07718205,17455.41647,60.0,30-45,0.0,766.7236257000001,11.0,Car,Hightech,620.5361472999999,0.0,No,5385
8.0,616.4679715,79240.1025,Financial,205.48932380000002,No,385.6166394,Yes,Male,After_16:00,0.05073557,0.252183793,5.249928294,8.100498572000001,3.774929198,3.8399478119999997,5975.0,70.41910905,436.2899266,,54504.86562999999,No,148700.1926,20.88755435,147.1795059,21.93836705,42441.351539999996,60.0,30-45,2.0,714.8353943,8.0,Foot_or_bicycle,Public_Sector,567.2255928999999,0.0,Yes,1175
8.0,1269.7454300000002,63330.86056,Healthcare,423.2484765,Yes,149.6304513,Yes,Female,After_16:00,0.634830674,0.27151148,2.687018686,7.957144564,4.409563111000001,0.960893407,9209.0,61.14947568,279.39662369999996,2055.097761,,Yes,22389.27196,16.71516149,476.03820989999997,77.23537888,179572.5214,80.0,45_and_up,3.0,398.95968660000005,11.0,Car,Industry_or_other,265.0793603,0.0,No,3251
9.0,521.3758482,70937.56235,Financial,173.7919494,No,408.17519219999997,Yes,Male,After_16:00,0.771881747,0.580741165,1.20814255,3.9303170119999997,0.649080568,9.732451353,4863.0,31.11068453,465.39182310000007,5012.535568,56004.65094,No,166606.9875,21.57294192,99.20088227,76.0243916,30387.43363,60.0,Below_30,3.0,716.9381344999999,9.0,Motorcycle_or_truck,Hightech,514.5359489,0.0,No,4414
6.0,18.3566734,2609.615739,Military,6.118891132999999,No,426.4850742,Yes,Male,By_16:00,0.500097207,0.599366676,8.829981333,0.276859703,5.035473336,9.716305751,9022.0,82.79835293,348.65848930000004,4962.16772,44198.83287,Maybe,181889.5185,18.67239913,198.9998106,30.38679315,53.55971983,30.0,30-45,3.0,553.3087012999999,5.0,Foot_or_bicycle,Services_or_Retail,393.73510710000005,0.0,No,6010
1.0,429.0122732,41543.354230000004,Environment,143.00409109999998,No,290.50465560000004,Yes,Female,By_16:00,0.24638980300000002,0.909302865,1.616713232,9.048661024,0.70322071,1.7500272280000002,3418.0,5.870196084,362.1242752,3629.295107,42891.45886,No,84392.95495,19.02956319,273.63219730000003,67.01425,20603.17415,90.0,45_and_up,0.0,550.2435674,8.0,Car,Public_Sector,390.5625083,0.0,No,5833
7.0,321.2771854,44254.44785,Other,107.09239509999999,No,413.23613880000005,Yes,Female,After_16:00,0.480385419,0.910120426,5.6347579,8.759815774,4.203840292,4.134146885,7385.0,97.78578978,391.7355372,4915.832461999999,49082.51409,Maybe,170764.1064,19.79231005,142.8398426,82.99744481,11585.87349,50.0,30-45,2.0,626.8998746,9.0,Foot_or_bicycle,Student_or_Unemployed,466.0285546,0.0,,5071
6.0,1067.025417,214995.7085,Environment,355.6751389,Yes,604.4721291000001,No,Female,By_16:00,0.864640678,0.092740074,4.424911421,4.719823366,0.7360287059999999,4.541679353,9991.0,42.20519862,39.6373411,6123.995973,17329.44022,Yes,365386.5548,6.295819335,576.6635705,93.92212897,126870.4796,90.0,45_and_up,4.0,180.5214011,11.0,Public_or_other,Services_or_Retail,168.80116230000002,0.0,No,8076
1.0,305.3289403,41295.54265,Healthcare,101.7763134,No,405.748069,Yes,Male,By_16:00,,0.667061515,3.2140459260000003,0.186446588,5.04517738,1.5930063140000001,3493.0,2.859110176,448.677443,4954.8355759999995,55731.65395,No,164631.4955,21.18200753,124.24118490000002,57.10349518,10470.194290000001,80.0,30-45,2.0,725.6832303,11.0,Foot_or_bicycle,Student_or_Unemployed,562.5974494,0.0,No,3208
3.0,699.8275873,85387.46991,Healthcare,233.2758624,No,366.0364558,Yes,Female,After_16:00,0.322045319,0.919380271,3.2381821889999998,3.794032526,7.888558491,0.058449185,5354.0,72.9119397,400.56107149999997,4461.486701,50619.19676,No,133982.687,20.01402187,170.8963332,70.42713058,54660.903860000006,80.0,Below_30,2.0,665.6236379,11.0,Public_or_other,Services_or_Retail,537.0300559,0.0,No,4937
5.0,9.81768373,2068.312002,Environment,3.272561243,Yes,632.0162857,No,Male,By_16:00,0.091966381,,1.301776164,2.679830214,7.954452798999999,3.0546020510000003,6517.0,99.05316764,578.8491789,7477.861215000001,65246.09001,Yes,399444.5854,24.05928467,210.49452430000002,12.11739788,23.98221833,90.0,30-45,2.0,762.2936904000001,11.0,Foot_or_bicycle,Industry_or_other,356.2556017,0.0,Yes,1369
6.0,1606.776516,245882.9361,Healthcare,535.5921721,Yes,459.08612719999996,Yes,Male,After_16:00,0.136748357,0.941751986,3.772178495,9.640784564,6.624678072999999,6.097069765,5942.0,49.56594286,13.51892806,4617.899128,24965.1122,Yes,210760.0722,,527.234019,,287404.567,80.0,30-45,3.0,407.62203470000003,12.0,Public_or_other,Student_or_Unemployed,699.0927735,1.0,No,7204
7.0,469.7849393999999,81779.45626,Social,156.5949798,No,522.2354916,No,Male,By_16:00,0.43588211,0.492073109,8.896325577999999,5.734346309,6.717586746,9.523854416,7540.0,62.67979569,461.0312177,6144.417352,57230.98695,No,272729.9087,21.47163752,44.88462666,5.5725133510000004,24688.58268,70.0,30-45,2.0,716.5100403,6.0,Car,Public_Sector,498.7167903,8.0,No,3173
6.0,285.58070410000005,41841.555660000005,Healthcare,95.19356804,No,439.5418359,Yes,Female,After_16:00,0.996168365,0.894450995,9.368725494,5.2564322269999995,3.801667928,4.245513713,5650.0,46.51976316,463.21877989999996,5321.855919,54337.85054,No,193197.0255,21.52251797,102.07356659999999,36.44310583,9167.008965,80.0,45_and_up,2.0,674.0714538,13.0,Car,Industry_or_other,426.44073660000004,0.0,Yes,976
6.0,213.235264,27485.46298,Social,71.07842134,No,386.6920854,Yes,Female,After_16:00,0.645740297,0.372045687,4.047183099,0.648988581,5.280470568999999,3.5456288419999997,4424.0,62.96805437,421.4078569,4709.736568,52382.91623,No,149530.7689,20.52822099,140.3141886,4.546611779,5133.220402,70.0,45_and_up,2.0,680.9041542,13.0,Motorcycle_or_truck,Services_or_Retail,525.9357487999999,0.0,Yes,5651
2.0,1166.8399259999999,49146.547119999996,Healthcare,388.946642,Yes,126.3580703,Yes,Female,After_16:00,0.08818355800000001,0.19500171,6.946811933999999,6.934917474,4.8542878730000005,1.4735579719999998,9350.0,56.4938549,534.9747242999999,2333.530152,58792.5033,Yes,,23.12952063,388.8951139,42.96106366,151678.4369,80.0,45_and_up,3.0,795.1225841,10.0,Public_or_other,Industry_or_other,602.0190504,4.0,Yes,3129
4.0,48.78713117,5332.554701,Education,16.26237706,No,327.90745669999995,Yes,Female,By_16:00,0.834077992,0.01691642,0.92531054,7.468031726,7.351655301,7.153888037000001,4322.0,94.52332596,325.9946629,3931.063893,43043.99632,No,107523.3002,18.05532229,244.77862569999996,56.70904445,290.7272846,100.0,Below_30,3.0,573.7945624,14.0,Car,Student_or_Unemployed,495.2172403,0.0,Yes,6556
7.0,1226.118715,117536.2474,Environment,408.7062382,Yes,287.5812415,Yes,Male,After_16:00,0.653907527,0.042630805,6.74781732,7.815192011000001,6.242541162999999,3.8455979780000002,3247.0,0.32203102,570.7030955,4017.2186060000004,,Yes,82702.97046,23.88939295,238.99524780000002,19.98343749,167459.4954,90.0,45_and_up,2.0,750.5636708,13.0,Foot_or_bicycle,Student_or_Unemployed,416.34552149999996,2.0,Yes,1157
8.0,733.5044479,113636.9818,Healthcare,244.50148259999997,No,464.7701136,Yes,Female,By_16:00,0.292187029,0.7427269329999999,3.7034167680000003,0.8167068590000001,0.5583885239999999,9.161002079,4401.0,79.37391757,381.33937819999994,5410.379892,50027.627389999994,No,216011.2585,19.5279128,123.88878490000002,15.47446677,60035.47648,80.0,30-45,3.0,642.2777823,13.0,Foot_or_bicycle,Hightech,505.19066110000006,0.0,No,202
5.0,406.4406773,49771.7304,Environment,135.48022580000003,No,367.3726562,Yes,Female,,0.728228005,,9.500704985,2.133205596,2.529866553,,6120.0,60.70022047,485.7811549,4645.288871,57817.26805,No,134962.6685,22.04044362,143.3781846,,18500.3718,90.0,45_and_up,2.0,750.2324899,11.0,Foot_or_bicycle,Public_Sector,552.5843697,0.0,Yes,7782
5.0,1255.170235,238321.685,Environment,418.3900783,Yes,569.6160051,No,Male,By_16:00,0.963000284,0.264924602,7.023760814,9.818662759,6.270976984,4.5575643260000005,7174.0,19.25570923,584.9574698,6866.0749909999995,65851.29907000001,Yes,324462.3933,24.18589403,143.6336762,47.51478066,175478.6477,90.0,45_and_up,3.0,787.1457015999999,14.0,Motorcycle_or_truck,Public_Sector,407.4447565,0.0,Yes,2403
7.0,350.62173889999997,60293.81096,Healthcare,116.87391299999999,No,515.8876726,No,Female,After_16:00,,0.101182547,5.325687425,1.156193693,1.166744367,4.637288863,6299.0,66.90062019,453.6404669,6066.15766,56478.65065,No,266140.0908,21.29883722,49.13803028,81.76904975,13786.38545,80.0,30-45,3.0,708.0678584,7.0,Motorcycle_or_truck,Hightech,496.4053419,0.0,Yes,3568
4.0,234.3505636,21271.690280000003,Environment,78.11685452,No,272.3060267,Yes,Male,After_16:00,0.394796052,0.928728214,7.188123546,1.78329106,5.074587597,4.334392052,3028.0,79.87616095,477.0136864,3677.0876399999997,56711.91815,No,74150.5722,21.84064299,251.909606,60.73766153,6190.359815,90.0,45_and_up,2.0,759.1868506,13.0,Foot_or_bicycle,Student_or_Unemployed,605.2878602999999,3.0,Yes,6278
