Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
-0.826776269,-1.035047728,0.762484066,0.669320611,0.668577185,1.648583466,-1,1,0,0,0,0,0,0,0
-0.600018748,-0.805514033,-0.58584895,0.490118818,-0.056064196,-0.751456492,-1,0,0,1,0,0,0,0,0
-1.072394064,1.013815787,1.50395446,-0.181279936,1.393218565,-1.787938261,1,0,0,0,1,0,0,0,0
2.843335995,2.098865221,0.348286485,0.693868322,-0.418384886,-1.7212222,1,0,0,0,0,1,0,0,0
-0.883150905,-0.572416207,-0.374809212,0.150847985,-1.143026267,1.067001538,-1,0,0,0,0,1,0,0,0
-0.261755749,0.925708892,-0.301677806,-0.877980665,-0.056064196,0.079505018,0,0,0,0,0,0,0,1,0
-0.301541903,-0.76857848,0.669471852,0.546848619,0.306256494,1.843641054,-1,0,0,0,1,0,0,0,0
0.716711904,-0.406019072,-0.392335797,-0.188685919,-1.505346957,0.178923048,0,0,0,0,0,0,0,0,1
-1.129119625,-0.944316551,0.71935436,0.740370817,0.306256494,1.908373429,-1,0,1,0,0,0,0,0,0
-0.317218045,0.230400962,0.039660018,-0.840876705,0.668577185,0.755813574,-1,0,0,1,0,0,0,0,0
-0.519498579,-1.320726151,0.513939296,0.829305595,-0.418384886,1.400496958,-1,0,1,0,0,0,0,0,0
-1.107319948,-0.428323267,-0.243876758,-0.240512167,-0.056064196,0.315064128,-1,0,1,0,0,0,0,0,0
-0.572811435,0.179577125,-0.239914918,-0.715842197,0.668577185,0.563446348,-1,0,0,0,1,0,0,0,0
-0.969637179,-1.305847305,1.296978669,0.841466448,1.755539256,1.29749365,1,0,0,1,0,0,0,0,0
-1.01802595,-1.090223205,0.371401553,0.663828379,-0.418384886,1.522137232,-1,0,0,0,0,1,0,0,0
-0.303170273,0.827040309,-0.698651397,-0.459686965,-0.418384886,-0.284571924,-1,0,0,0,1,0,0,0,0
3.479903,1.965317214,-0.965766224,1.27048117,1.393218565,-2.110308452,1,1,0,0,0,0,0,0,0
0.281302202,-0.85223121,0.80342031,0.70470347,1.030897875,1.968158037,-1,0,0,0,1,0,0,0,0
-0.86227198,0.345022371,0.136595814,-1.02788375,-0.418384886,0.6495309,-1,0,0,0,0,1,0,0,0
-0.58161986,-0.299050598,-0.592640171,-0.154931665,1.030897875,0.3765285,-1,1,0,0,0,0,0,0,0
-1.081498963,-0.572258527,-0.698181932,0.375431026,-1.505346957,-0.812399943,-1,0,1,0,0,0,0,0,0
-0.830350884,0.452201028,-0.136089672,-1.00666146,-1.505346957,0.326241548,0,0,0,0,0,0,1,0,0
-0.693430433,2.077326602,1.869257175,0.1759844,-0.418384886,-0.012403267,-1,0,0,1,0,0,0,0,0
3.520617069,0.89973767,0.601746845,-1.546825905,0.668577185,0.124494681,1,0,0,1,0,0,0,0,0
-0.533277294,0.554374278,0.192017238,-1.317379481,1.030897875,0.057498435,-1,0,0,1,0,0,0,0,0
0.248246841,-0.871759085,0.171169315,0.152938096,-0.056064196,-0.311944118,-1,1,0,0,0,0,0,0,0
-0.940626474,0.553429004,0.299005985,-1.399297839,-1.505346957,0.056261106,-1,0,0,0,0,1,0,0,0
1.228166205,-0.719247379,0.793049863,0.488649488,1.030897875,1.81137005,1,0,0,1,0,0,0,0,0
-0.637901209,0.653856103,0.176058592,-1.267530888,-0.056064196,-0.101531145,-1,0,0,1,0,0,0,0,0
2.036068654,2.379821234,1.141831684,0.222152621,0.668577185,0.514210215,1,0,0,0,1,0,0,0,0
2.302205674,-0.092132709,-3.892939696,2.495608096,0.306256494,0.004936066,1,1,0,0,0,0,0,0,0
-0.861530091,0.245242185,-0.016103206,-0.855095073,1.030897875,0.687139832,-1,0,0,0,1,0,0,0,0
-0.256364134,2.091156846,1.899724727,0.218042898,-1.867667648,-0.113307582,-1,0,0,0,0,1,0,0,0
-0.52424581,-0.127051289,-0.103937452,-0.317169417,0.668577185,1.10392226,-1,0,1,0,0,0,0,0,0
-0.360235424,-0.227688209,0.200102596,0.047509322,-0.780705577,-0.947079846,0,0,0,0,0,0,0,0,1
-0.450825045,0.181251808,-0.368896769,-0.658991176,1.030897875,-0.006451343,-1,0,0,1,0,0,0,0,0
1.145415056,-0.857126163,2.496890308,1.537010865,0.668577185,-2.052363045,1,0,0,0,1,0,0,0,0
-0.949942667,2.227004668,1.93927232,0.343346152,-1.505346957,0.26346616,-1,0,1,0,0,0,0,0,0
0.258541494,0.099764765,-0.449207067,-0.372789007,-0.418384886,-0.524577857,-1,0,0,0,0,1,0,0,0
1.152968319,-0.797879917,-1.786275914,1.353589981,0.668577185,1.60719801,1,0,0,0,0,1,0,0,0
-0.448878589,0.352313849,-0.721038154,-0.441297411,0.668577185,-0.075878186,-1,0,0,0,0,1,0,0,0
-0.580289345,0.180630759,-0.113018326,-0.827605871,0.668577185,-0.068527868,-1,1,0,0,0,0,0,0,0
0.576247834,-0.244284197,0.738391979,-0.678371494,0.306256494,0.275408636,-1,1,0,0,0,0,0,0,0
-1.008857297,0.83895927,-0.511725518,-0.621106335,-1.143026267,-0.271776237,-1,0,1,0,0,0,0,0,0
-0.072370097,-0.697941587,-0.699701871,0.485849688,-0.418384886,-0.831607093,-1,0,0,1,0,0,0,0,0
-0.448315768,-0.133755055,-0.042984028,-0.60441219,-0.056064196,-0.046417113,-1,0,0,0,0,1,0,0,0
-0.852944035,0.387544352,0.502728883,-0.792425607,-1.867667648,-0.732540014,0,0,0,0,0,0,0,0,1
-0.108349208,0.540072758,-0.091923106,-0.904911912,-1.867667648,-0.346812861,-1,0,0,0,0,1,0,0,0
-0.340745639,-0.290275695,-0.309671062,-0.203504805,-0.780705577,-0.459154458,-1,0,0,0,1,0,0,0,0
-1.047140164,2.317345588,2.202501595,0.575163437,-1.867667648,0.050090272,-1,0,0,0,0,1,0,0,0
-0.005562831,0.606088113,0.874459887,-0.887484082,-1.505346957,-0.678506829,0,0,0,0,0,0,0,0,1
-0.850338187,-2.158470248,1.151117832,1.659932201,0.306256494,1.076064506,1,0,0,0,0,1,0,0,0
-0.389582619,0.225918877,-0.103979244,-0.878025086,1.755539256,-0.022795741,-1,0,0,1,0,0,0,0,0
-0.09236895,-1.245235711,0.610194894,0.879498476,2.117859946,1.669765514,-1,0,0,1,0,0,0,0,0
0.097534665,-0.915082315,-0.596435462,0.487299385,-0.418384886,0.833775984,-1,0,0,0,1,0,0,0,0
0.894325195,0.74994461,0.352470884,-1.438732113,-0.780705577,-0.024204081,-1,1,0,0,0,0,0,0,0
1.368075695,-2.774601015,-2.905003278,3.526068422,0.668577185,-1.033082436,1,0,0,1,0,0,0,0,0
-0.469316528,2.543623524,2.172896419,0.767390398,-0.780705577,0.099783572,-1,0,1,0,0,0,0,0,0
-0.082220924,-0.971422108,0.314913105,0.473097731,0.668577185,1.360689928,-1,0,0,1,0,0,0,0,0
-0.930880756,0.017052554,-0.060218901,-0.746932596,1.030897875,0.023581843,-1,0,0,0,0,0,0,0,0
-0.804648758,-0.646539934,-0.419385195,0.153776387,-1.867667648,-0.424252954,-1,0,0,0,0,1,0,0,0
0.218212291,0.383799716,-0.697915328,-0.36521047,-1.505346957,-0.417403974,0,0,0,0,0,0,1,0,0
-0.875339222,-0.681621756,-0.450446936,0.325527219,-0.780705577,-0.839830264,-1,1,0,0,0,0,0,0,0
0.541983969,-0.397191305,1.028463555,0.129520108,1.393218565,1.624885944,-1,1,0,0,0,0,0,0,0
-0.21112505,-0.658890496,-0.442757741,0.148017333,-1.867667648,0.735302549,-1,0,0,0,0,1,0,0,0
-1.107840386,-0.815205946,-1.308355277,0.767566923,-0.418384886,0.690459743,-1,0,0,0,1,0,0,0,0
-0.474882662,-0.68423103,1.383443237,0.386906039,2.117859946,1.52887114,-1,0,0,1,0,0,0,0,0
-0.83472957,-0.495081522,-0.314132038,-0.069204273,-0.780705577,-0.312501339,-1,1,0,0,0,0,0,0,0
-0.105970269,0.479141781,0.984781282,-0.869948035,-1.505346957,-0.628984608,0,0,0,0,0,0,1,0,0
0.558142442,-1.1799627,0.659355997,0.666653516,1.755539256,1.364215647,-1,1,0,0,0,0,0,0,0
-0.489785094,-0.173557706,-0.060588001,-0.68297551,-0.056064196,0.519502853,0,0,0,0,0,0,0,1,0
-0.541112459,0.335164493,-0.804442635,-0.105248307,-0.780705577,-0.757762269,0,0,0,0,0,0,0,0,1
3.314080306,-1.343432269,0.37023769,0.653254301,1.030897875,-0.347613558,1,1,0,0,0,0,0,0,0
-0.776970161,0.494507893,0.12386284,-1.025706127,-0.780705577,-0.351944431,-1,0,0,0,1,0,0,0,0
0.433265873,0.153057567,0.272061656,-1.057458898,0.668577185,0.288369331,-1,1,0,0,0,0,0,0,0
0.687296064,-1.231504212,0.54989951,0.801866702,1.030897875,1.540296813,-1,0,1,0,0,0,0,0,0
-1.019087087,1.284336059,1.107089819,-0.372088169,0.668577185,-1.507526353,1,0,1,0,0,0,0,0,0
-0.766795719,0.512638512,0.071845829,-0.973581319,-1.143026267,-0.392580969,-1,0,1,0,0,0,0,0,0
-0.010366721,0.636611302,0.301504154,-1.367906595,-0.780705577,-0.071813651,-1,1,0,0,0,0,0,0,0
2.115874084,0.166528197,0.599100944,-0.711702901,0.306256494,-0.689989369,1,0,0,0,1,0,0,0,0
-0.601167713,-0.302002343,-0.433008761,-0.128718502,1.030897875,0.870132301,-1,0,0,0,1,0,0,0,0
0.0155227,0.628400029,0.977520444,-1.110808607,-0.056064196,-0.395464622,0,0,0,0,0,0,1,0,0
-0.388501348,-0.498958377,0.034203792,-0.285075526,0.668577185,0.136854842,-1,0,0,0,1,0,0,0,0
2.217470636,0.893745341,0.429444645,-1.48670136,0.306256494,0.117838115,1,0,0,0,1,0,0,0,0
-1.16768035,-1.119341657,-1.180349065,1.076587526,-0.056064196,-0.798159668,1,0,1,0,0,0,0,0,0
1.922453614,-2.461260453,-2.992151069,3.72020409,0.306256494,-2.270847767,1,0,0,0,1,0,0,0,0
-0.536907795,-0.212923011,-0.385421082,-0.18007236,-0.418384886,-0.566578641,-1,0,0,0,0,1,0,0,0
-0.93390079,-0.488305354,-0.726336338,0.240971745,-1.143026267,-0.609434754,-1,0,1,0,0,0,0,0,0
-0.18557967,2.136085828,1.817425326,0.211077423,-0.418384886,-0.07153771,-1,0,0,0,1,0,0,0,0
-0.887868166,0.663696808,0.241213716,-1.176579433,-1.143026267,-0.293804276,-1,0,1,0,0,0,0,0,0
-0.72746526,-0.888211857,0.64618681,0.532341904,1.755539256,1.653099729,-1,1,0,0,0,0,0,0,0
2.271934329,0.453779686,-0.133733985,-0.835312157,0.306256494,-0.370896715,1,0,0,0,0,1,0,0,0
0.487422011,-0.05224472,-0.277143269,-0.474296051,0.306256494,0.711499959,-1,1,0,0,0,0,0,0,0
-0.18675521,0.362734491,-0.079872109,-0.158242353,-0.418384886,-1.269002312,0,0,0,0,0,0,0,1,0
1.071504449,1.776573673,1.419720712,2.35808867,0.306256494,-3.797265112,1,1,0,0,0,0,0,0,0
0.118646261,-0.217441597,-0.987692653,0.052989734,1.030897875,0.16523397,-1,1,0,0,0,0,0,0,0
-1.091808441,0.595956426,0.032715605,-1.141891759,-1.505346957,-0.101337199,-1,0,1,0,0,0,0,0,0
-0.930542908,0.455495034,-0.188408051,-0.954573032,-0.056064196,0.380466737,-1,1,0,0,0,0,0,0,0
-1.037359238,-0.21955551,-0.488273433,-0.089844056,1.030897875,-0.32123762,-1,1,0,0,0,0,0,0,0
-0.682323714,-0.545256121,-0.38047849,-0.018976779,-0.056064196,-0.198027446,0,0,0,0,0,0,0,1,0
-0.797321292,-0.946774505,0.647070734,0.479730188,1.393218565,1.459286977,-1,0,0,1,0,0,0,0,0
0.572969451,-0.105646404,-0.192822599,-0.541069067,-0.056064196,-0.09278612,-1,0,0,0,0,1,0,0,0
0.481899291,0.314756,-0.244029968,-0.794975574,1.755539256,-0.147811013,-1,1,0,0,0,0,0,0,0
-0.550294699,0.072209106,-0.484091302,-0.337769185,0.306256494,0.927637017,-1,0,1,0,0,0,0,0,0
0.113096844,0.724674238,-0.974133545,-0.293256001,0.306256494,0.043571343,0,0,0,0,0,0,0,1,0
-0.110464634,-0.004299132,0.295653361,-0.895389591,-0.418384886,0.339314246,-1,0,0,0,0,1,0,0,0
0.520885512,-0.539794976,-0.27532632,0.016586521,-1.143026267,0.911489144,-1,0,0,0,0,1,0,0,0
-0.732512852,-1.906036318,-2.300889115,2.345045897,1.030897875,1.037585029,1,0,0,1,0,0,0,0,0
-0.940079286,0.172159613,-0.150573905,-0.815605313,0.668577185,0.01806435,-1,0,1,0,0,0,0,0,0
-0.864775121,-0.828062664,0.567814211,0.350967241,1.030897875,1.428926172,-1,0,1,0,0,0,0,0,0
-0.194352419,-0.703413992,-0.772502577,0.609902507,-0.056064196,-1.01418044,-1,0,0,1,0,0,0,0,0
0.260671013,-0.345872105,-0.050853713,-0.399283378,2.117859946,0.417313698,-1,0,0,1,0,0,0,0,0
-0.885884644,0.270644502,0.420413112,-1.211010196,1.030897875,0.396243063,-1,0,1,0,0,0,0,0,0
-0.510924295,0.533106001,-0.864973602,-0.085107315,-0.780705577,-0.790830898,0,0,0,0,0,0,0,1,0
1.428493253,-1.256076791,0.948872244,1.00380748,0.668577185,-1.441442428,1,0,0,0,0,1,0,0,0
-0.30905405,-0.629352448,-0.552743935,0.108476994,-0.056064196,0.299092244,-1,0,0,0,1,0,0,0,0
-0.485404532,0.643468997,-0.370364099,-0.50354791,-1.143026267,-0.70215108,0,0,0,0,0,0,0,0,1
0.34461339,-0.119070561,-0.404048472,-0.403444861,0.668577185,0.498784792,-1,0,0,0,0,1,0,0,0
-0.479609356,1.084054173,-0.355822813,-0.607437035,-1.143026267,-0.416430503,-1,0,1,0,0,0,0,0,0
-0.272574387,-0.844103153,0.382492849,0.480072518,1.030897875,1.613212973,-1,1,0,0,0,0,0,0,0
2.335798894,0.5370914,0.459496232,-1.248815977,1.030897875,-0.278350091,1,0,0,0,1,0,0,0,0
1.733104357,1.216553151,-0.893630634,0.416262039,1.030897875,1.838455693,1,0,0,1,0,0,0,0,0
0.718772965,-0.048693802,0.405872436,-0.824897556,-0.056064196,0.024275742,-1,0,0,0,0,1,0,0,0
-0.943175549,-1.372045788,-0.253437676,0.949458102,-1.867667648,-0.852177903,-1,0,0,0,0,1,0,0,0
-0.994516838,0.625634108,-0.097571048,-1.016572361,-1.143026267,-0.159485684,-1,0,1,0,0,0,0,0,0
1.228845849,-2.896320712,-3.72572165,4.083074719,0.668577185,-0.831765165,1,0,0,0,1,0,0,0,0
-0.197908299,-0.667000654,-0.559465622,0.210352942,0.306256494,0.72539157,-1,0,0,1,0,0,0,0,0
-0.640897462,0.014241691,-0.846255507,-0.198847497,0.668577185,0.096952785,-1,0,0,0,1,0,0,0,0
0.198317778,2.245058546,2.182576363,0.524041871,-0.780705577,-0.178487453,-1,1,0,0,0,0,0,0,0
0.336177612,2.579321662,2.290289924,0.86260635,-1.143026267,0.102828769,-1,0,0,0,0,1,0,0,0
-0.839455499,-0.586187828,-0.204499999,-0.006726559,1.030897875,0.801589504,-1,1,0,0,0,0,0,0,0
0.946331241,0.061682347,0.046924012,-0.806291538,-0.056064196,0.542828498,-1,0,0,0,0,1,0,0,0
-0.508728197,-0.307985491,0.420039344,-0.459104412,-0.418384886,-0.39717771,0,0,0,0,0,0,0,0,1
0.986750898,0.324537484,0.284821473,-0.895722706,-0.056064196,-0.514465116,1,0,1,0,0,0,0,0,0
1.459997009,-1.464333497,1.149614417,1.081340087,-0.056064196,-1.140880512,1,0,0,0,0,1,0,0,0
2.136262364,0.546261965,0.269751415,-1.184477986,-0.056064196,-0.26816299,1,0,0,0,0,1,0,0,0
0.646288977,0.201773642,-0.303567479,-0.615237079,-0.780705577,-0.536589665,0,0,0,0,0,0,0,0,1
-1.087059137,-0.776747014,-0.245593581,0.323676819,-1.143026267,-0.746884776,-1,0,1,0,0,0,0,0,0
0.540192133,-0.958297422,-0.298030268,0.444729978,-1.505346957,-0.551169294,-1,0,1,0,0,0,0,0,0
0.026298487,-0.690564263,-0.565281526,0.345784974,-0.780705577,-0.665140305,-1,1,0,0,0,0,0,0,0
-0.828482284,-0.574962462,-0.648931383,0.290976886,-1.867667648,-0.668121561,-1,0,0,0,0,1,0,0,0
-0.591186057,-0.541263688,-0.022396246,-0.19988244,-1.143026267,-0.064494835,0,0,0,0,0,0,0,0,1
-0.903517929,0.306688802,0.224761125,-0.837937,0.306256494,0.6004672,-1,0,0,0,0,1,0,0,0
1.361134162,1.054440792,1.270361338,-0.57200318,1.030897875,1.213846927,1,0,1,0,0,0,0,0,0
-0.688502166,-0.560625058,-0.418084435,0.091876408,-1.143026267,-0.477264646,-1,0,0,0,1,0,0,0,0
0.617603016,-0.041716335,-0.551322419,-0.204578733,1.030897875,0.971529809,-1,0,1,0,0,0,0,0,0
0.341827888,-0.219605493,-0.26868505,-0.658455389,-0.056064196,0.435411534,-1,0,1,0,0,0,0,0,0
-0.053100489,0.192696654,-0.097777351,-0.908764813,-0.418384886,0.377365086,-1,0,1,0,0,0,0,0,0
0.458371121,-0.69338025,-0.383097024,0.287321412,-0.780705577,-0.716490283,-1,0,0,0,1,0,0,0,0
-0.886354204,-0.204072245,-0.274598103,-0.350084257,0.668577185,0.21758029,-1,1,0,0,0,0,0,0,0
-0.208464883,-0.881286799,0.807576349,0.42795938,0.668577185,1.469453573,-1,0,0,1,0,0,0,0,0
-0.516357888,2.222552943,2.147396816,0.453196198,-0.056064196,0.197488745,-1,1,0,0,0,0,0,0,0
-0.573801617,0.88012362,0.446894629,-1.479521648,-1.143026267,0.04683763,-1,0,1,0,0,0,0,0,0
-0.641750641,2.291216717,2.081288013,0.48686338,-1.143026267,0.008806035,-1,0,0,0,0,1,0,0,0
-0.534643926,0.143528929,-0.722098506,-0.328362677,0.306256494,-0.169734469,-1,0,1,0,0,0,0,0,0
0.617360249,0.85077306,-0.413474256,-0.429835554,-1.143026267,-0.757536924,0,0,0,0,0,0,0,0,1
-1.020459343,0.592694483,-0.243704519,-0.390482445,-0.418384886,-0.954601978,0,0,0,0,0,0,1,0,0
-0.906675931,-1.015865374,0.795919247,0.638911286,-0.056064196,1.623234573,-1,0,1,0,0,0,0,0,0
0.245513356,-0.205489109,-0.026786899,-0.241801358,1.393218565,-0.769978137,-1,1,0,0,0,0,0,0,0
-0.376150269,0.06217543,-0.113473048,-0.079289005,-1.867667648,-1.204822961,0,0,0,0,0,0,0,0,1
-0.869774618,0.658792011,0.339208067,-1.401774782,-1.505346957,-0.065208223,-1,0,1,0,0,0,0,0,0
-0.641882477,2.126080934,2.134963025,0.36168086,-1.143026267,0.122731275,-1,0,0,0,1,0,0,0,0
-0.661864539,0.619958513,-0.032503369,-1.16173424,-0.418384886,0.213376338,-1,0,0,0,1,0,0,0,0
2.08513503,0.790078905,0.227105647,-1.350508073,0.306256494,0.002680495,1,0,1,0,0,0,0,0,0
-0.136117705,-0.756355589,0.824040336,0.5336674,2.117859946,1.829350759,-1,0,0,1,0,0,0,0,0
-0.4329629,-0.017661503,-0.359958082,-0.543202719,0.306256494,0.189209228,-1,1,0,0,0,0,0,0,0
0.975647254,-1.39890334,-1.431187095,1.448137068,0.668577185,-0.785546039,1,1,0,0,0,0,0,0,0
-0.937912959,-0.288385416,0.524520158,-0.371140968,-0.418384886,-0.633521283,0,0,0,0,0,0,0,0,1
-0.65233184,0.35037737,-0.195637528,-0.913522606,-0.780705577,0.263456218,0,0,0,0,0,0,1,0,0
-0.947042026,-0.541607248,-0.230466441,-0.018532596,-1.143026267,-0.451030834,-1,0,0,0,1,0,0,0,0
0.643955055,0.752539095,-0.986622077,-0.110090155,-0.780705577,-0.57036174,0,0,0,0,0,0,0,0,1
3.251194691,-0.664225794,1.456179529,2.870893232,-0.780705577,-4.233780722,1,0,0,0,0,1,0,0,0
0.297802316,2.149836362,1.946542027,0.397993836,-0.780705577,-0.116416145,-1,0,1,0,0,0,0,0,0
-1.096019926,0.85344442,0.011974358,-1.019539001,-1.143026267,-0.286189792,-1,0,1,0,0,0,0,0,0
1.008751719,-1.823100355,-0.658154459,1.494163437,0.668577185,-0.726478357,1,0,0,1,0,0,0,0,0
-0.434768892,0.667208807,1.012867878,-1.043593698,-1.143026267,-0.461681681,0,0,0,0,0,0,0,0,1
-0.909113308,-0.22846523,-0.380486739,-0.270950787,1.030897875,0.719425023,-1,0,0,1,0,0,0,0,0
-0.443889786,-0.569626976,-0.253455833,-0.049396543,0.306256494,-0.219409155,-1,0,0,0,1,0,0,0,0
-0.938557888,-0.842792134,0.591121163,0.448524114,0.668577185,1.580758838,-1,0,0,1,0,0,0,0,0
0.904597199,-0.737860867,-0.763138667,0.606368553,-0.418384886,-0.958434434,-1,0,0,1,0,0,0,0,0
1.82276095,0.64359769,0.475279086,-1.392260679,1.393218565,-0.160037824,1,1,0,0,0,0,0,0,0
-0.035404424,-0.642928774,-0.884914007,0.580573104,-0.418384886,-0.925275254,-1,1,0,0,0,0,0,0,0
-0.699309195,-0.721903504,-0.311160034,0.224711472,-1.143026267,0.975174561,-1,0,0,0,1,0,0,0,0
-0.045719995,-0.541667674,-0.47093854,0.069897541,-0.780705577,-0.380886259,-1,1,0,0,0,0,0,0,0
2.297588266,0.765335607,-1.127682232,0.162041733,0.306256494,-0.896537494,1,1,0,0,0,0,0,0,0
0.401389593,0.569042758,-0.102265717,-0.912886702,-1.505346957,-0.332293955,-1,0,0,0,0,1,0,0,0
-0.035907446,-0.620971244,-0.458801975,0.102368478,0.306256494,-0.251259007,-1,0,0,1,0,0,0,0,0
0.083448584,0.547774378,-0.437539693,-0.731185852,0.306256494,-0.118699953,0,0,0,0,0,0,0,1,0
0.497823921,-0.940149896,0.734760243,0.466831716,0.668577185,1.443073501,-1,0,0,0,1,0,0,0,0
3.49178681,1.256694918,0.537581654,2.387746982,0.306256494,-4.03949887,1,0,0,0,1,0,0,0,0
-0.462752709,0.795337974,-0.568822285,-0.511748962,-1.505346957,-0.428985808,-1,0,0,0,0,1,0,0,0
-0.436725987,2.341027232,2.144619477,0.563238961,-1.143026267,0.072202005,-1,0,0,0,0,1,0,0,0
1.827224621,-1.272023729,1.565584725,1.012932535,-0.418384886,1.61279617,1,0,1,0,0,0,0,0,0
1.503625979,-3.151050834,0.480904201,2.847164877,1.393218565,1.528742707,1,0,0,0,1,0,0,0,0
-0.668187271,0.170626443,-0.679097232,-0.382535175,-0.056064196,0.554990517,-1,0,1,0,0,0,0,0,0
-0.525854113,-0.673079435,0.615294597,0.43109726,0.306256494,1.790113653,-1,0,0,0,0,1,0,0,0
-0.65046777,0.020171823,-0.33395691,-0.581211826,0.306256494,0.053486161,-1,0,1,0,0,0,0,0,0
-0.704453701,2.262795256,1.988381114,0.403166508,-0.056064196,0.141993784,-1,1,0,0,0,0,0,0,0
0.787517805,-0.248906549,0.693067387,-0.498917385,-1.143026267,-0.468311276,0,0,0,0,0,0,0,0,1
-0.814881745,0.00401595,0.413670554,-0.932815877,-0.418384886,0.049059071,-1,0,0,0,0,0,0,0,0
0.59678027,0.719793556,0.12413147,-1.264266734,-0.780705577,-0.023786334,-1,1,0,0,0,0,0,0,0
-0.574999595,-1.036909701,0.77755315,0.582172592,-0.418384886,1.47996336,-1,0,0,0,0,1,0,0,0
-0.855638351,1.109865969,-0.098526225,-0.959964805,-0.780705577,0.30614222,-1,0,0,0,1,0,0,0,0
1.458504987,1.803495359,-1.786079105,0.794538324,-0.056064196,-0.08312637,1,0,1,0,0,0,0,0,0
-0.405159097,0.106735477,-0.131309384,-0.742002318,-0.780705577,0.54292782,0,0,0,0,0,0,0,1,0
0.091864634,0.657536299,-0.389202577,-0.800379495,1.755539256,-0.076782319,-1,0,0,1,0,0,0,0,0
-1.012934387,-0.654315191,-0.492203247,0.344064859,-0.056064196,-0.816367166,-1,0,0,1,0,0,0,0,0
-0.621148414,0.500158218,-0.243517935,-0.896879061,1.030897875,0.488688141,-1,1,0,0,0,0,0,0,0
0.933694916,-0.049354316,-1.23634892,0.293661335,1.393218565,-0.579584076,-1,0,0,1,0,0,0,0,0
0.135250573,0.013898915,0.137734598,-0.861884413,-1.143026267,0.196967306,0,0,0,0,0,0,1,0,0
-0.072394934,0.066890968,-0.640143267,-0.238352156,-0.780705577,-0.495314922,0,0,0,0,0,0,1,0,0
-0.521586058,0.747676746,0.911037213,-1.209347667,-1.143026267,-0.319363821,0,0,0,0,0,0,0,0,1
-0.975434517,-0.555819767,-0.094055574,-0.169014067,1.755539256,0.013500929,-1,1,0,0,0,0,0,0,0
-0.329994782,-0.775324482,-1.355663074,0.726093636,-0.056064196,0.323036045,-1,0,0,1,0,0,0,0,0
0.292496879,0.6196593,0.432702087,-1.479462529,-1.143026267,-0.019668842,-1,0,1,0,0,0,0,0,0
-0.273823223,-0.12618274,-0.510575237,-0.314384955,-1.143026267,-0.153845025,0,0,0,0,0,0,1,0,0
0.084163012,-0.396070209,-0.108425236,-0.322715335,1.030897875,-0.016815393,-1,1,0,0,0,0,0,0,0
1.395860588,1.202481647,1.526367113,-0.202653832,1.393218565,1.462654819,1,0,0,1,0,0,0,0,0
-0.937078395,-0.876520593,-0.597758578,0.416070387,0.668577185,-0.272421596,-1,0,0,1,0,0,0,0,0
-0.153625153,-0.925591818,-0.684565066,0.634326354,-0.780705577,-0.730148077,-1,0,1,0,0,0,0,0,0
0.609217707,-1.007620743,0.446765588,0.529044738,-0.780705577,1.427005919,-1,0,0,0,0,1,0,0,0
0.070144257,0.748432994,0.550892684,-1.534476626,-1.143026267,-0.033530672,-1,0,0,0,1,0,0,0,0
-0.52518842,1.211302305,0.034151329,-0.978517985,-0.056064196,0.116622157,-1,0,0,1,0,0,0,0,0
1.709012754,0.913255782,-0.005674457,-1.146128969,-0.056064196,0.139511244,1,0,0,0,1,0,0,0,0
-0.795127802,-0.6140164,-0.553584953,0.290998584,-0.780705577,-0.706742133,-1,0,0,0,1,0,0,0,0
1.917244217,0.58494354,0.601719697,-1.339862381,-0.418384886,-0.225193652,1,0,1,0,0,0,0,0,0
2.078812372,1.317382416,1.326082449,-0.51471849,1.030897875,-0.658801209,1,1,0,0,0,0,0,0,0
-1.095354783,0.469560547,-0.833168114,-0.043012685,-1.505346957,-0.887252544,0,0,0,0,0,0,0,0,1
0.925213087,-1.968459941,0.903882946,1.410903932,1.030897875,1.020596549,1,0,0,0,1,0,0,0,0
0.234954154,0.502629552,-0.261132047,-0.91295471,0.668577185,0.051684835,-1,0,0,0,1,0,0,0,0
-0.58478896,0.085647163,-0.027037016,-0.694792232,0.306256494,0.769217327,0,0,0,0,0,0,0,1,0
-0.972914388,0.138146974,-0.064244424,-0.604023472,2.117859946,0.815618809,-1,0,0,1,0,0,0,0,0
-0.457249316,-0.691678433,-0.516408923,0.221049407,-0.780705577,-0.351462155,-1,0,0,0,1,0,0,0,0
3.219090288,-2.401775696,-1.611953274,2.434054244,-0.056064196,1.044351588,1,0,0,0,0,1,0,0,0
1.930201727,-1.295352534,0.93919663,0.737769177,-0.780705577,-0.794809603,1,0,0,0,0,1,0,0,0
-0.478074712,-0.295704146,0.113108627,-0.530182216,-0.056064196,0.162191648,-1,0,0,0,1,0,0,0,0
-0.942926016,1.00186707,0.491724453,-1.416828209,-1.505346957,0.260241649,-1,0,1,0,0,0,0,0,0
